time,"Strain_Gauge_7","Strain_Gauge_8","Strain_Gauge_9","Vault_temp"
"2022-09-08 15:30","17361.743880208334","92214.994921875","82396.46705729167","25.259715398152668"
"2022-09-08 15:40","17357.96580403646","92217.16321614584","82396.48697916667","25.241392135620117"
"2022-09-08 15:50","17354.434635416666","92218.4388671875","82398.30963541666","25.22653071085612"
"2022-09-08 16:00","17358.157194010415","92214.6994140625","82396.87454427083","25.2103754679362"
"2022-09-08 16:10","17359.519856770832","92211.84069010416","82396.65520833334","25.198626200358074"
"2022-09-08 16:20","17356.694222005208","92212.51087239584","82395.78274739583","25.159672864278157"
"2022-09-08 16:30","17348.827766927083","92221.8033203125","82394.93248697916","25.169497807820637"
"2022-09-08 16:40","17355.191324869793","92212.341015625","82393.24153645833","25.142364819844563"
"2022-09-08 16:50","17350.365169270834","92216.63450520833","82391.99427083334","25.13827412923177"
"2022-09-08 17:00","17348.07615559896","92217.00266927083","82392.20774739583","25.13617598215739"
"2022-09-08 17:10","17346.48859049479","92216.06868489583","82391.21979166666","25.124988683064778"
"2022-09-08 17:20","17346.96697591146","92206.790625","82388.26184895834","25.154357846577962"
"2022-09-08 17:30","17353.63575846354","92203.356640625","82387.69322916666","25.18799591064453"
"2022-09-08 17:40","17354.837239583332","92208.00006510416","82389.6705078125","25.227404912312824"
"2022-09-08 17:50","17344.123974609374","92216.85169270834","82390.32721354166","25.207612991333008"
"2022-09-08 18:00","17344.820263671874","92213.9228515625","82391.09440104167","25.22394307454427"
"2022-09-08 18:10","17350.410514322917","92211.484375","82390.73020833333","25.25359598795573"
"2022-09-08 18:20","17353.711881510415","92213.33782552084","82391.76634114583","25.2551695505778"
"2022-09-08 18:30","17353.311848958332","92210.85013020833","82392.09954427084","25.25279172261556"
"2022-09-08 18:40","17354.539420572917","92210.42421875","82391.7638671875","25.25894610087077"
"2022-09-08 18:50","17355.313509114585","92208.7001953125","82391.91061197917","25.240482966105144"
"2022-09-08 19:00","17351.95634765625","92211.13203125","82391.68450520834","25.25422541300456"
"2022-09-08 19:10","17346.676220703124","92222.06321614583","82392.94635416666","25.25377082824707"
"2022-09-08 19:20","17350.91748046875","92215.89596354167","82392.8525390625","25.29223569234212"
"2022-09-08 19:30","17355.093147786458","92217.43216145833","82393.33984375","25.283633550008137"
"2022-09-08 19:40","17356.458235677084","92214.4642578125","82392.95631510417","25.299334208170574"
"2022-09-08 19:50","17352.626614152894","92221.38081095042","82393.66022135416","25.31499989827474"
"2022-09-08 20:00","17355.927766927085","92216.48626302084","82393.23098958333","25.344687334696452"
"2022-09-08 20:10","17349.57830403646","92221.40455729167","82394.16119791666","25.321608861287434"
"2022-09-08 20:20","17349.720751953126","92219.17005208334","82393.75651041667","25.315349578857422"
"2022-09-08 20:30","17352.86328125","92216.49264322917","82393.762109375","25.343114217122395"
"2022-09-08 20:40","17351.407096354167","92216.3466796875","82394.14466145834","25.35615679423014"
"2022-09-08 20:50","17348.19744466146","92218.20540364583","82394.3578125","25.356996472676595"
"2022-09-08 21:00","17349.18917643229","92214.30026041667","82393.6828125","25.35748602549235"
"2022-09-08 21:10","17349.660416666666","92212.8607421875","82394.11158854167","25.350807189941406"
"2022-09-08 21:20","17348.694889322916","92215.33177083333","82393.1458984375","25.332204182942707"
"2022-09-08 21:30","17350.13478190104","92217.79166666667","82393.23248697916","25.337204615275066"
"2022-09-08 21:40","17357.9173828125","92215.8623046875","82394.17740885417","25.30751673380534"
"2022-09-08 21:50","17352.70037434896","92217.66067708333","82393.41002604166","25.257022857666016"
"2022-09-08 22:00","17348.927994791666","92218.67486979166","82391.62063802083","25.24390983581543"
"2022-09-08 22:10","17355.16814778646","92207.53125","82389.2939453125","25.220096588134766"
"2022-09-08 22:20","17352.249251302084","92204.8228515625","82387.682421875","25.212648391723633"
"2022-09-08 22:30","17343.195930989583","92210.14817708333","82387.11809895834","25.22002665201823"
"2022-09-08 22:40","17341.800358072916","92204.32643229167","82385.21920572917","25.222299575805664"
"2022-09-08 22:50","17342.215364583335","92200.71393229166","82383.612890625","25.208697001139324"
"2022-09-08 23:00","17341.48293071546","92198.73250411185","82381.86990131579","25.227282524108887"
"2022-09-08 23:10","17341.146196474914","92193.8099498617","82380.8831929789","25.204244288002574"
"2022-09-08 23:20","17340.623364489835","92187.4176403667","82379.00387967686","25.20534650733531"
"2022-09-08 23:30","17338.629790016967","92186.71146304981","82378.04668467765","25.221134269701444"
"2022-09-08 23:40","17336.933786418038","92188.01489036155","82376.84668549347","25.209337268073337"
"2022-09-08 23:50","17336.768892128814","92191.91082192182","82375.45971774193","25.19466933490494"
"2022-09-09 00:00","17336.02767813716","92190.29526594884","82374.55321975327","25.170540958319577"
"2022-09-09 00:10","17335.408364728104","92187.6335669151","82373.36108948695","25.1903085926352"
"2022-09-09 00:20","17332.225532808454","92187.3747821417","82372.19424083283","25.205570010824815"
"2022-09-09 00:30","17332.578665631092","92193.41016387443","82371.01092728759","25.20043817794479"
"2022-09-09 00:40","17330.41417902886","92195.85632189728","82369.5059070122","25.189836171728043"
"2022-09-09 00:50","17329.43788810484","92182.97382029735","82368.4080207094","25.18074321746826"
"2022-09-09 01:00","17327.980798284392","92181.55301049774","82366.70242911224","25.182154285752578"
"2022-09-09 01:10","17327.1203489786","92182.42727392325","82365.94622751932","25.184372428078323"
"2022-09-09 01:20","17325.781446836394","92178.46079038149","82363.91278442892","25.18543832656261"
"2022-09-09 01:30","17325.652568524463","92178.98275896897","82362.55300044616","25.176421522959174"
"2022-09-09 01:40","17324.821425503316","92184.50023781574","82361.53321590571","25.173419852349205"
"2022-09-09 01:50","17324.154367303203","92176.41052695287","82360.26456725059","25.17190980911255"
"2022-09-09 02:00","17323.4372028127","92182.44374191985","82359.1459260083","25.186906905401322"
"2022-09-09 02:10","17321.567029883823","92178.36225355527","82357.52022713776","25.17159282046742"
"2022-09-09 02:20","17319.889136483922","92174.15464005976","82356.56622023809","25.160286248305002"
"2022-09-09 02:30","17320.10915051745","92169.69519604667","82354.72788547237","25.15001438648178"
"2022-09-09 02:40","17319.41893648054","92168.99990909826","82353.56423817668","25.158838534653526"
"2022-09-09 02:50","17318.76593411862","92167.80539864428","82352.41688523066","25.158774861501993"
"2022-09-09 03:00","17318.204703449042","92165.51876408565","82351.22570786266","25.156944121172458"
"2022-09-09 03:10","17317.118659914002","92163.97368129433","82349.84284837895","25.14631237395822"
"2022-09-09 03:20","17315.35890701096","92164.54234001292","82348.07266415081","25.140836348147594"
"2022-09-09 03:30","17314.916615324015","92166.44235874676","82346.63389344566","25.151384116036553"
"2022-09-09 03:40","17313.487648211416","92163.8445644305","82345.03634672619","25.151040234060204"
"2022-09-09 03:50","17312.75184017625","92163.37360998377","82344.55466893196","25.14708339806759"
"2022-09-09 04:00","17312.07914950743","92161.36094454282","82343.03508894087","25.16583745035669"
"2022-09-09 04:10","17309.04440736246","92158.62259342575","82342.17982219828","25.151665328384993"
"2022-09-09 04:20","17308.133326877414","92162.30956209547","82341.22749145362","25.128595973595868"
"2022-09-09 04:30","17306.852639693374","92150.0265989786","82338.94723543401","25.137303761852476"
"2022-09-09 04:40","17305.407887085355","92142.52347291936","82336.37812314098","25.185951973205288"
"2022-09-09 04:50","17304.417395715267","92143.78803228022","82335.42769024971","25.23327434814728"
"2022-09-09 05:00","17307.631430774676","92146.34698118932","82335.59706706503","25.24342520977077"
"2022-09-09 05:10","17306.221520300358","92146.36729382696","82336.42347269562","25.226955817421143"
"2022-09-09 05:20","17306.222934725374","92144.72091229839","82335.45883342004","25.274402484751377"
"2022-09-09 05:30","17306.551946804208","92154.54909699675","82335.52067550505","25.275010196236874"
"2022-09-09 05:40","17308.3906640625","92151.05971198996","82335.62948151722","25.260100166752654"
"2022-09-09 05:50","17306.4839448849","92154.90872479838","82335.0169154783","25.276006627965856"
"2022-09-09 06:00","17306.04726155599","92155.87268933225","82335.05801315399","25.27389737522412"
"2022-09-09 06:10","17305.629720680503","92153.70824753714","82334.5721193148","25.266248103364617"
"2022-09-09 06:20","17306.782388479598","92152.01001862047","82334.76159812945","25.269255440190154"
"2022-09-09 06:30","17307.422773715974","92151.6868283371","82334.35438019905","25.27237197588075"
"2022-09-09 06:40","17306.907033803105","92153.14473924512","82333.30818805638","25.27373262837495"
"2022-09-09 06:50","17307.676956683066","92155.03313717533","82333.06570953479","25.25192214635242"
"2022-09-09 07:00","17307.370462856627","92152.76388776665","82332.72876078227","25.270161732395195"
"2022-09-09 07:10","17306.70375116378","92155.02109730344","82332.09735684046","25.276817001360094"
"2022-09-09 07:20","17307.294554405606","92158.68479354476","82331.41573461653","25.259677904185"
"2022-09-09 07:30","17308.060219033538","92155.4307358871","82330.85096261161","25.246318298444894"
"2022-09-09 07:40","17307.131484324498","92152.64301565527","82330.20051618303","25.256298389197205"
"2022-09-09 07:50","17307.631963918255","92155.72335982892","82329.54564413645","25.243509663597123"
"2022-09-09 08:00","17305.934960056013","92153.8279983382","82329.12101934524","25.246679995095068"
"2022-09-09 08:10","17302.93252415141","92154.15895705149","82328.33479352678","25.24169025313383"
"2022-09-09 08:20","17302.717229641068","92151.82906431804","82327.99353993159","25.247322734453938"
"2022-09-09 08:30","17302.36653772004","92148.33384170975","82327.00041778074","25.24340609277455"
"2022-09-09 08:40","17302.629081627503","92144.15451893573","82326.0358330974","25.257378021829513"
"2022-09-09 08:50","17302.769702132617","92145.76522526717","82325.14544351435","25.276098652250447"
"2022-09-09 09:00","17302.08582283266","92145.5778278127","82324.69345823959","25.263681512129935"
"2022-09-09 09:10","17301.03114912847","92148.82210412629","82324.37308735994","25.26137085318286"
"2022-09-09 09:20","17302.056815986907","92142.92252562137","82324.19319488986","25.269974418308426"
"2022-09-09 09:30","17300.851842780383","92146.30680391283","82323.3415535564","25.267594629404496"
"2022-09-09 09:40","17299.650176843832","92145.65237407018","82322.7669292791","25.2309450002817"
"2022-09-09 09:50","17298.379744566097","92144.19151004536","82322.54246783606","25.232097772622748"
"2022-09-09 10:00","17298.30560468548","92143.4661711657","82321.74344544491","25.2487718231824"
"2022-09-09 10:10","17297.67177715559","92145.31137604367","82321.24615943806","25.24418349620817"
"2022-09-09 10:20","17297.260579532565","92147.98032987233","82320.53750613777","25.258431710359176"
"2022-09-09 10:30","17297.887678312378","92141.85828922916","82319.8427602407","25.273610922006462"
"2022-09-09 10:40","17296.925861532596","92143.97968249199","82318.85196100756","25.24848461758559"
"2022-09-09 10:50","17297.628727203035","92145.66652880891","82318.32580105634","25.23381174782108"
"2022-09-09 11:00","17297.213447940205","92138.85293107628","82318.08322220662","25.252182661795562"
"2022-09-09 11:10","17297.43500005063","92139.1751785426","82316.8756111072","25.267196486520824"
"2022-09-09 11:20","17295.435318800402","92142.68336902068","82317.46926732604","25.27171579996745"
"2022-09-09 11:30","17292.412715865074","92137.13800234022","82316.40133878635","25.26563864607152"
"2022-09-09 11:40","17293.55886970766","92133.54448981243","82315.7008569969","25.263729490082838"
"2022-09-09 11:50","17294.299200329053","92132.86170460058","82315.19750756616","25.25508964989463"
"2022-09-09 12:00","17294.32557256339","92135.08956149194","82315.1358335682","25.250554114318884"
"2022-09-09 12:10","17292.095421035054","92138.2529511643","82315.54356113599","25.240501983821044"
"2022-09-09 12:20","17288.762716171117","92137.58461429266","82315.00021871501","25.251348740015274"
"2022-09-09 12:30","17289.581634560964","92140.32124026606","82314.01348279239","25.253561572995043"
"2022-09-09 12:40","17289.35575861755","92134.52300403226","82313.80542527403","25.24277805274641"
"2022-09-09 12:50","17289.978724798388","92133.1449051989","82313.31359973254","25.25006138980562"
"2022-09-09 13:00","17288.654693564036","92133.37728978373","82313.12980294698","25.234605264942548"
"2022-09-09 13:10","17288.61593182923","92132.95490102818","82313.39064699465","25.22128980462799"
"2022-09-09 13:20","17287.760643391295","92132.40895685197","82312.95267267426","25.236927812295246"
"2022-09-09 13:30","17288.702974953598","92131.83790958738","82312.54482323233","25.243428163125483"
"2022-09-09 13:40","17290.049210942536","92131.08268564755","82312.27924219625","25.240064923070733"
"2022-09-09 13:50","17290.79152640331","92126.13273122562","82311.70612103453","25.240095205552684"
"2022-09-09 14:00","17291.63515750603","92126.17156450321","82311.54589350813","25.239489430822193"
"2022-09-09 14:10","17292.03211960264","92125.38901505976","82311.63162335618","25.263942131629356"
"2022-09-09 14:20","17291.07020064149","92126.830348519","82311.65129476826","25.268452841067717"
"2022-09-09 14:30","17291.439054425064","92126.665348612","82311.53281598967","25.285119529082397"
"2022-09-09 14:40","17290.640000454216","92125.52988559185","82311.1911010399","25.284031270820403"
"2022-09-09 14:50","17290.744203792045","92128.78841438907","82312.12927764961","25.280312800752945"
"2022-09-09 15:00","17288.0426808543","92130.35635227642","82312.00033871763","25.280292913003603"
"2022-09-09 15:10","17286.593159403208","92128.16110000807","82311.50574732845","25.258610367085893"
"2022-09-09 15:20","17289.656487389468","92125.79522023427","82312.06785902388","25.273770242617935"
"2022-09-09 15:30","17289.94669696175","92124.67405745968","82311.26016018467","25.27937962493267"
"2022-09-09 15:40","17290.385834173387","92128.42609304024","82311.13225415026","25.279351074571554"
"2022-09-09 15:50","17289.486228385584","92129.45794085543","82312.01665584644","25.278328052209663"
"2022-09-09 16:00","17287.714717006","92132.43954951299","82311.68699936762","25.25568470318927"
"2022-09-09 16:10","17287.50179677413","92126.07140050773","82311.79279967678","25.26611696440598"
"2022-09-09 16:20","17289.63843057689","92128.63281755663","82311.74707964447","25.297077057467906"
"2022-09-09 16:30","17290.557041104057","92124.36862358415","82311.37154287017","25.293605139089184"
"2022-09-09 16:40","17291.779817708335","92125.60499089806","82311.27606806025","25.274093852323645"
"2022-09-09 16:50","17292.799516425075","92126.81224089196","82311.04009550132","25.251851698931524"
"2022-09-21 06:10","17082.7670375279","91868.96644810268","82095.06473214286","25.16919380623299"
"2022-09-21 06:20","17087.451497395832","91872.34622395833","82096.04423828125","25.154881286621094"
"2022-09-21 06:30","17090.051888020833","91869.922265625","82095.09088541666","25.156140518188476"
"2022-09-21 06:40","17092.59033203125","91868.7857421875","82096.02611793933","25.196772893269856"
"2022-09-21 06:50","17088.744482421876","91870.43444010416","82096.58802083334","25.21194903055827"
"2022-09-21 07:00","17090.23504231771","91869.24798177084","82097.48971354167","25.221844991048176"
"2022-09-21 07:10","17093.370930989582","91867.6072265625","82097.97571614584","25.217124303181965"
"2022-09-21 07:20","17092.871321614584","91877.70579427083","82098.439453125","25.24866549173991"
"2022-09-21 07:30","17091.064208984375","91880.14251302084","82099.98177083333","25.251253128051758"
"2022-09-21 07:40","17097.794791666667","91875.28079236402","82099.52922332636","25.228593826293945"
"2022-09-21 07:50","17096.235009765624","91878.91701680672","82100.83920632846","25.216110229492188"
"2022-09-21 08:00","17093.8594322045","91878.95520833334","82101.83227641214","25.21352259318034"
"2022-09-21 08:10","17094.135574660042","91883.29142594538","82102.101171875","25.211249669392902"
"2022-09-21 08:20","17095.724070018307","91876.42066045168","82102.24583333333","25.21722920735677"
"2022-09-21 08:30","17100.13546316964","91873.1798828125","82102.37022751046","25.22670555114746"
"2022-09-21 08:40","17105.233138020834","91873.27936197916","82101.76803385417","25.23401387532552"
"2022-09-21 08:50","17100.130257161458","91877.2919921875","82102.85592447917","25.23817507425944"
"2022-09-21 09:00","17098.9197265625","91878.8240234375","82104.63509114583","25.248071034749348"
"2022-09-21 09:10","17098.894482421874","91884.48014322917","82104.52884114583","25.244574228922527"
"2022-09-21 09:20","17104.14471028646","91880.61881510417","82104.271875","25.238419850667317"
"2022-09-21 09:30","17100.921468098957","91882.33880208334","82105.11165364583","25.246602376302082"
"2022-09-21 09:40","17099.262280273437","91881.64088541667","82106.414453125","25.268422444661457"
"2022-09-21 09:50","17102.036067708334","91871.37838541667","82104.8625","25.264715830485027"
"2022-09-21 10:00","17107.584228515625","91870.56471354167","82106.6677734375","25.26761817932129"
"2022-09-21 10:10","17108.949446614584","91865.8921875","82106.86848958333","25.29307492574056"
"2022-09-21 10:20","17104.155696614584","91870.24127604166","82106.8103515625","25.286396026611328"
"2022-09-21 10:30","17100.21240234375","91872.57727864584","82108.5318359375","25.287899653116863"
"2022-09-21 10:40","17101.097900390625","91871.93860677084","82107.82662760417","25.28265444437663"
"2022-09-21 10:50","17103.506494140624","91873.49270833333","82108.0333984375","25.266569137573242"
"2022-09-21 11:00","17111.078369140625","91873.977734375","82107.72109375","25.262897491455078"
"2022-09-21 11:10","17110.4912109375","91870.71555989583","82109.51998697917","25.276779810587566"
"2022-09-21 11:20","17109.10625","91868.41002604166","82109.40638020834","25.265555063883465"
"2022-09-21 11:30","17111.201806640624","91872.01399739583","82109.63001302084","25.241112391153973"
"2022-09-21 11:40","17108.012858072918","91865.09817708333","82110.359375","25.24523862202962"
"2022-09-21 11:50","17111.618245442707","91863.0921875","82110.59075520834","25.238279978434246"
"2022-09-21 12:00","17112.215380859376","91869.77903645833","82111.7212890625","25.239398956298828"
"2022-09-21 12:10","17105.738444010418","91875.93020833333","82112.94733072916","25.24349021911621"
"2022-09-21 12:20","17104.66622721354","91880.27724609376","82113.245703125","25.252826690673828"
"2022-09-21 12:30","17105.229117838542","91884.10885416667","82114.13922526041","25.259470621744793"
"2022-09-21 12:40","17105.361881510416","91881.679296875","82114.47981770833","25.254679997762043"
"2022-09-21 12:50","17104.328287760418","91882.85130208333","82115.064453125","25.239783604939777"
"2022-09-21 13:00","17112.0025390625","91878.8755859375","82115.27916666666","25.2454833984375"
"2022-09-21 13:10","17108.382926432292","91885.38489583334","82115.69921875","25.24723180135091"
"2022-09-21 13:20","17106.25174153646","91888.72102864583","82116.9474609375","25.217858632405598"
"2022-09-21 13:30","17107.51357421875","91887.2587890625","82117.72981770833","25.21366246541341"
"2022-09-21 13:40","17114.537711588542","91883.5462890625","82117.50774739584","25.187401453653973"
"2022-09-21 13:50","17114.763785807292","91882.3736328125","82118.34563802084","25.202892303466797"
"2022-09-21 14:00","17112.036751302083","91882.9037109375","82119.36783854167","25.21845308939616"
"2022-09-21 14:10","17114.109147135416","91882.03375651041","82119.868359375","25.211599349975586"
"2022-09-21 14:20","17116.056982421876","91887.19986979167","82118.83059895833","25.18324025472005"
"2022-09-21 14:30","17112.336588541668","91890.68470052084","82120.09375","25.17736562093099"
"2022-09-21 14:40","17110.029915364583","91889.42486979166","82121.59108072917","25.198591232299805"
"2022-09-21 14:50","17111.831168619792","91890.2552734375","82121.49563802083","25.21684455871582"
"2022-09-21 15:00","17115.618424479166","91886.30579427084","82122.13600260417","25.20652898152669"
"2022-09-21 15:10","17117.577685546876","91885.10234375","82122.30546875","25.186527252197266"
"2022-09-21 15:20","17115.582096354166","91881.33411458334","82122.1724609375","25.1895694732666"
"2022-09-21 15:30","17110.243326822918","91884.86927083334","82124.5369140625","25.18372980753581"
"2022-09-21 15:40","17111.860107421875","91881.72737630208","82124.48489583333","25.19292640686035"
"2022-09-21 15:50","17115.625716145834","91879.91783854166","82123.70472005209","25.22020149230957"
"2022-09-21 16:00","17113.51689453125","91882.64108072917","82125.79680989584","25.25023905436198"
"2022-09-21 16:10","17116.899772135417","91883.99908854166","82125.9314453125","25.24523862202962"
"2022-09-21 16:20","17116.84873046875","91883.37903645834","82126.7662109375","25.236111958821613"
"2022-09-21 16:30","17113.836458333335","91887.61184895833","82127.51236979167","25.268352508544922"
"2022-09-21 16:40","17119.81728515625","91883.20071614583","82128.018359375","25.299823760986328"
"2022-09-21 16:50","17114.150032552083","91891.0197265625","82129.23111979167","25.282724380493164"
"2022-09-21 17:00","17116.953190104166","91887.72649739584","82130.10143229166","25.254295349121094"
"2022-09-21 17:10","17119.49366861979","91883.22688802083","82129.91236979167","25.261219024658203"
"2022-09-21 17:20","17112.65402018229","91888.16764322917","82131.1255859375","25.274401982625324"
"2022-09-21 17:30","17113.031005859375","91888.92434895833","82131.98138020834","25.27391242980957"
"2022-09-21 17:40","17118.592350260416","91890.08372395833","82133.06809895833","25.2760804494222"
"2022-09-21 17:50","17121.119563802084","91884.3203125","82133.14583333333","25.249504725138348"
"2022-09-21 18:00","17118.246818033855","91888.71985677084","82133.5484375","25.253700892130535"
"2022-09-21 18:10","17112.699348958333","91896.83203125","82134.978125","25.255484263102215"
"2022-09-21 18:20","17113.55812174479","91896.55240885417","82135.41272786459","25.238629659016926"
"2022-09-21 18:30","17121.224641927085","91892.0888671875","82134.50963541666","25.22873369852702"
"2022-09-21 18:40","17123.585579427083","91891.83326822917","82136.05397135417","25.234643300374348"
"2022-09-21 18:50","17119.271370442708","91892.45572916667","82136.86927083334","25.26421462164985"
"2022-09-21 19:00","17123.456689453124","91892.8376953125","82136.71015625","25.250437206692165"
"2022-09-21 19:10","17118.2591796875","91892.69075520833","82137.60930989584","25.219711939493816"
"2022-09-21 19:20","17117.649169921875","91895.7029296875","82138.036328125","25.231216430664062"
"2022-09-21 19:30","17117.320166015626","91891.23821614584","82138.73287760417","25.262582778930664"
"2022-09-21 19:40","17123.37081705729","91889.80826822917","82138.94602864583","25.244014739990234"
"2022-09-21 19:50","17128.505501302083","91883.55455729166","82139.26080729166","25.270030975341797"
"2022-09-21 20:00","17131.522428385415","91881.77311197917","82139.05859375","25.27254867553711"
"2022-09-21 20:10","17129.161686197916","91889.68717447917","82140.22213541667","25.26681391398112"
"2022-09-21 20:20","17127.6767578125","91890.45944010417","82142.35462239584","25.2626527150472"
"2022-09-21 20:30","17130.40431315104","91888.06861979167","82141.54459635417","25.279157638549805"
"2022-09-21 20:40","17135.048665364582","91890.59303385417","82141.841015625","25.28223482767741"
"2022-09-21 20:50","17137.649739583332","91893.176953125","82142.23346354166","25.296711603800457"
"2022-09-21 21:00","17135.11760129767","91895.29881988396","82143.45511898535","25.306957244873047"
"2022-09-21 21:10","17132.963645833333","91896.15790198238","82144.88371527777","25.273248036702473"
"2022-09-21 21:20","17130.491542119566","91896.57368995633","82145.5596834764","25.20897674560547"
"2022-09-21 21:30","17131.368452785326","91896.02588315218","82143.89500269397","25.16509183247884"
"2022-09-21 21:40","17134.199734510283","91888.17941693723","82142.92668531659","25.193788952297634"
"2022-09-21 21:50","17131.046427588106","91887.37147066886","82142.66457874449","25.193485895792644"
"2022-09-21 22:00","17129.157164977478","91884.01002956081","82141.49522379912","25.22771962483724"
"2022-09-21 22:10","17134.90681290939","91882.89372953057","82143.1683543455","25.19673792521159"
"2022-09-21 22:20","17134.536001758657","91886.1808610515","82142.01456117022","25.15271339416504"
"2022-09-21 22:30","17132.0643154598","91880.28242533185","82140.02374588816","25.165371576944988"
"2022-09-21 22:40","17126.412857929514","91885.81405558628","82139.35488108407","25.17439333597819"
"2022-09-21 22:50","17122.305668364537","91887.70447317477","82139.40298045154","25.17664294772678"
"2022-09-21 23:00","17125.87209238171","91883.01202771893","82138.58626483938","25.187918838189574"
"2022-09-21 23:10","17128.68591709667","91878.64609375","82138.13672862257","25.168698582136297"
"2022-09-21 23:20","17128.14905694299","91878.71886777638","82137.71342389028","25.149482513427735"
"2022-09-21 23:30","17127.8124203138","91884.27937162021","82137.3377313852","25.156659008789063"
"2022-09-21 23:40","17126.70736002604","91883.54735026041","82136.40338302753","25.154519160268386"
"2022-09-21 23:50","17127.31793840069","91878.37179537385","82136.41757681857","25.151228990570416"
"2022-09-22 00:00","17127.042991612667","91882.36645589465","82136.51386784072","25.137208458286548"
"2022-09-22 00:10","17124.834608267305","91882.01042101419","82135.84135216847","25.128068664206506"
"2022-09-22 00:20","17125.722482096353","91882.81990885417","82135.56068359375","25.120142758823167"
"2022-09-22 00:30","17126.20310058594","91881.79494791667","82134.83419270834","25.128277301025392"
"2022-09-22 00:40","17126.58758585885","91882.26996673303","82134.5191102757","25.134451542115634"
"2022-09-22 00:50","17125.660268648353","91883.38427978923","82134.0430078125","25.140338347448907"
"2022-09-22 01:00","17125.802169812552","91880.5726490706","82134.48034820684","25.1190791581076"
"2022-09-22 01:10","17124.27373496339","91880.96334385434","82133.9293095809","25.153538859918367"
"2022-09-22 01:20","17125.47838216146","91878.7043716061","82133.6302734375","25.14039991422274"
"2022-09-22 01:30","17125.390633172072","91876.42806616108","82133.57187891605","25.126110578757125"
"2022-09-22 01:40","17124.446646619577","91876.77332021476","82133.05280442035","25.135404585262442"
"2022-09-22 01:50","17125.555952629384","91877.36836329431","82132.314296875","25.13239615392453"
"2022-09-22 02:00","17125.04866183222","91877.34538957984","82132.61523926188","25.145395600464067"
"2022-09-22 02:10","17124.036911776235","91877.03363624477","82131.88821462165","25.151234329520882"
"2022-09-22 02:20","17125.13658203125","91875.22418421601","82131.24956380208","25.15140833680929"
"2022-09-22 02:30","17124.629056616108","91875.18669586821","82131.1934734975","25.160024229376834"
"2022-09-22 02:40","17122.736223697262","91879.98442068713","82131.26018229166","25.152330048853536"
"2022-09-22 02:50","17120.901023673054","91880.87922084732","82130.61337906928","25.152180644751944"
"2022-09-22 03:00","17121.197397901862","91881.42679785565","82130.34408939014","25.136721693034254"
"2022-09-22 03:10","17121.812933665486","91883.66936639909","82130.20447265625","25.13143063746122"
"2022-09-22 03:20","17119.553902340493","91882.42038411458","82129.545328099","25.09890076381708"
"2022-09-22 03:30","17118.04083257061","91882.82638381678","82129.67059030676","25.13231427251076"
"2022-09-22 03:40","17121.136324212228","91881.35147758153","82129.14566363826","25.14162340946647"
"2022-09-22 03:50","17122.137238059157","91880.11815345655","82129.37033338555","25.14483264230082"
"2022-09-22 04:00","17121.74499562709","91876.86031484962","82127.30997204222","25.14821177147996"
"2022-09-22 04:10","17122.418889113324","91878.07012369792","82128.1887109375","25.1484891546517"
"2022-09-22 04:20","17121.50031575521","91879.2789453125","82128.6324937552","25.12452949796404"
"2022-09-22 04:30","17115.830846006364","91881.1256260434","82126.59316357381","25.162800983682434"
"2022-09-22 04:40","17114.408693851732","91885.0551831177","82128.00931239566","25.174461377273836"
"2022-09-22 04:50","17120.40962150459","91883.36562891277","82128.16667537625","25.18168704663936"
"2022-09-22 05:00","17118.895918653485","91890.599186769","82130.22037380008","25.188523948338805"
"2022-09-22 05:10","17123.285901692707","91889.47519417222","82130.64926501251","25.179520888496207"
"2022-09-22 05:20","17125.78346375886","91883.34215228505","82130.01544907215","25.20415744951655"
"2022-09-22 05:30","17127.402229532163","91890.53608630953","82132.3415979758","25.21110060991736"
"2022-09-22 05:40","17128.229289381776","91887.16693598832","82131.21149833055","25.226779697177648"
"2022-09-22 05:50","17131.884511082393","91887.33698090567","82131.6967744883","25.24630826842814"
"2022-09-22 06:00","17130.8901040578","91891.57384283472","82133.75882668552","25.236334718303915"
"2022-09-22 06:10","17128.366487751973","91890.26181957744","82134.6740718594","25.24630529230291"
"2022-09-22 06:20","17127.645656419838","91892.33730272784","82135.66145398581","25.278485423640202"
"2022-09-22 06:30","17127.1555326586","91895.77099405754","82135.35385338347","25.258736835769817"
"2022-09-22 06:40","17130.84578294412","91892.80464188907","82135.99961556506","25.259425724484792"
"2022-09-22 06:50","17132.528669724772","91895.06440421536","82135.60490418755","25.256814083704324"
"2022-09-22 07:00","17132.12419203503","91894.94429602794","82136.99108448204","25.282917142974433"
"2022-09-22 07:10","17131.84537434896","91895.26061431401","82136.61692621237","25.257811757816526"
"2022-09-22 07:20","17135.728311834828","91897.96503938857","82136.93861047241","25.257267491811653"
"2022-09-22 07:30","17136.426337189587","91900.3742571935","82138.78023097826","25.258631158482373"
"2022-09-22 07:40","17131.70035019303","91903.99512859975","82138.81971906302","25.268555733312958"
"2022-09-22 07:50","17130.58474410476","91905.80569998955","82139.85109296745","25.27515215944187"
"2022-09-22 08:00","17131.33559407552","91903.42445742905","82140.83305097999","25.288218064459482"
"2022-09-22 08:10","17132.140616868754","91902.98590367402","82140.69913093255","25.287866370266222"
"2022-09-22 08:20","17135.87843063546","91903.92649712344","82140.39715719063","25.293505969348253"
